"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","regulation","is_validated"
-1.0813112428766,1.73414073694126,-4.64232298275427,4.5277096581553e-06,1.89402389003313e-05,3.63037766406558,"DCLK2","Down","Other"
-0.759085514352433,0.554577877532263,-4.64055993367187,4.56472697230159e-06,1.9089877564568e-05,3.72546686079671,"SPIN2B","Not significant","Other"
-1.5966006043955,1.46330004244931,-4.64038831970295,4.56834570750602e-06,1.90997984382305e-05,3.58222899522511,"MGAM","Down","Other"
-0.916897920574598,6.033210465377,-4.6395302583953,4.58648060205143e-06,1.91665117545109e-05,3.20442500114975,"RBPMS","Not significant","Other"
0.549303010367107,4.49811648211943,4.63951498346854,4.58680405950476e-06,1.91665117545109e-05,3.43462578101261,"ESCO1","Not significant","Other"
1.37547772174774,1.12057078532309,4.63788536417288,4.62143864073641e-06,1.93059717262824e-05,3.77361190841221,"TDO2","Up","Other"
0.579659550016477,4.61773378187237,4.63736176604559,4.63262001774307e-06,1.93474070678324e-05,3.40887897701039,"GLA","Not significant","Other"
1.60371891400296,2.18178820864287,4.63631801700935,4.65498678151643e-06,1.94355211044077e-05,3.72698595936725,"EFNA3","Up","Other"
2.69875611688046,4.3974573508198,4.63608931261607,4.65990159003382e-06,1.94507415047911e-05,3.63357299331162,"PLEKHS1","Up","Other"
-0.750363756823205,4.23327465211624,-4.63521280993327,4.67878366809526e-06,1.95242380572504e-05,3.31405956436124,"ADARB1","Not significant","Other"
-0.436161728071017,3.18495224014188,-4.63514096982244,4.68033454146146e-06,1.95253923710356e-05,3.48296689292319,"SETMAR","Not significant","Other"
0.462114392555479,5.52856840350597,4.63317764340742,4.72291029409378e-06,1.96897096200329e-05,3.26289525299574,"THAP12","Not significant","Other"
-2.41678532932008,9.26171117381184,-4.63315472593521,4.72340946231278e-06,1.96897096200329e-05,3.31608063570643,"IGHA1","Down","Other"
0.601518042981879,6.54831058863007,4.63314702801251,4.72357714306865e-06,1.96897096200329e-05,3.19702991338861,"POFUT1","Not significant","Other"
-0.558548552816661,3.90755082571679,-4.63261111658744,4.73526475898684e-06,1.97330600766808e-05,3.34780555736134,"MVK","Not significant","Other"
-0.798608726029021,4.47971318698237,-4.63124443655377,4.76519643499818e-06,1.98523939568997e-05,3.25408515000998,"MDFIC","Not significant","Other"
0.667143049838498,5.10178924159332,4.63089175290182,4.77295002898369e-06,1.9879291463473e-05,3.32426640220822,"OSBPL10","Not significant","Other"
0.375994709590938,8.41554273032091,4.63063107350209,4.77868874117551e-06,1.98977846687588e-05,3.18689892417308,"FAM120A","Not significant","Other"
0.576236837512225,4.8032563832698,4.62990040421294,4.7948093818465e-06,1.99594849655077e-05,3.34262335523455,"TSEN54","Not significant","Other"
-0.579280802053961,3.81446359801542,-4.62969998744527,4.79924027047125e-06,1.99725037111437e-05,3.35054015685805,"STRADB","Not significant","Other"
0.436152922316289,5.34521998137874,4.62941606170902,4.805524142834e-06,1.99932246648508e-05,3.26394523014996,"TFAM","Not significant","Other"
0.455858154806419,6.81972275964853,4.62813133343452,4.83405684209227e-06,2.01064747533604e-05,3.16071801040254,"EIF2AK2","Not significant","Other"
0.577600552311875,1.45091944808939,4.62806149730307,4.83561249814215e-06,2.01074871937672e-05,3.68456392036329,"NCK1-DT","Not significant","Other"
0.990529199001426,10.5240357916815,4.62762999576669,4.84523521705276e-06,2.01420345173357e-05,3.22994177671838,"KRT8","Not significant","Other"
0.672983851835186,3.40827975054224,4.62701074417343,4.85907702325848e-06,2.01940974308082e-05,3.52999187071622,"SUV39H1","Not significant","Other"
-0.399621480510662,6.40534654614993,-4.62658419886764,4.86863345966249e-06,2.02283271427354e-05,3.14760423048297,"PPP1R11","Not significant","Other"
0.337011757672601,5.81131715827114,4.62521688813511,4.89938895003317e-06,2.03505928114281e-05,3.19377312677097,"CDC27","Not significant","Other"
0.435156577308782,5.18103156425866,4.6251229444906,4.90150890374113e-06,2.0353881011389e-05,3.2658529485685,"CRNKL1","Not significant","Other"
0.74353387630345,-0.0393803567811518,4.62248098685093,4.96149017451637e-06,2.05973757637806e-05,3.7259513122115,"PTOV1-AS2","Not significant","Other"
-0.530921162637668,5.93985336630896,-4.62210035817225,4.97018963048691e-06,2.06279024127711e-05,3.13288274776015,"FAM114A1","Not significant","Other"
0.50220210359542,5.98502311446314,4.62145003019195,4.98508712112079e-06,2.06841294224029e-05,3.17485943092634,"BRAT1","Not significant","Other"
-0.538155972303135,5.14557123471358,-4.62019027610133,5.01406728167189e-06,2.07987420024522e-05,3.16574781175012,"SCMH1","Not significant","Other"
-1.28771823977914,1.1500147294834,-4.61924583392797,5.03589991107815e-06,2.08836520534372e-05,3.56165790769736,"OSR1","Down","Other"
-1.74150611198475,0.438039130822026,-4.61891153674402,5.0436497098937e-06,2.09101310889343e-05,3.57902296165823,"DCHS2","Down","Other"
-1.57899096508275,0.268151646456589,-4.61878019106139,5.04669774773498e-06,2.09135750479185e-05,3.60286361711477,"BEX5","Down","Other"
0.475202179064157,6.46422662449032,4.61875811985829,5.04721011076178e-06,2.09135750479185e-05,3.13165351738163,"PKP4","Not significant","Other"
0.693335460931783,6.81449519943197,4.61741888161812,5.07839301236957e-06,2.10370954659473e-05,3.12020077668006,"PLXND1","Not significant","Other"
1.30111858650013,1.30497843433073,4.61733103385169,5.08044492108708e-06,2.10399074394101e-05,3.67667843606332,"CSMD2","Up","Other"
1.28924447548758,7.55693981664057,4.6167506098534,5.0940222362323e-06,2.10892516968397e-05,3.11200644126887,"CREB3L1","Up","Other"
-0.706603659214293,4.24149222860832,-4.61670406343743,5.09511256161982e-06,2.10892516968397e-05,3.22522895446573,"PXDC1","Not significant","Other"
0.370364507137081,5.43799595777087,4.61652959835377,5.09920131031189e-06,2.11004757434267e-05,3.19000683748109,"SLC30A6","Not significant","Other"
1.11650443736144,7.04910199289988,4.61601536011321,5.11127130167897e-06,2.1144711165126e-05,3.11758481489224,"LAD1","Up","Other"
1.16176792589084,3.27598930776051,4.61593379403764,5.11318830798005e-06,2.11466731645901e-05,3.53536987645618,"HAVCR2","Up","Other"
-0.918886723330976,0.0792349237917335,-4.6158777580442,5.11450569392227e-06,2.11466731645901e-05,3.63389212996265,"NPAS1","Not significant","Other"
-0.456292390676056,4.92958142691907,-4.61364969595169,5.16715169382877e-06,2.13585825207818e-05,3.16091051117328,"FEZ2","Not significant","Other"
0.811700779703555,0.653850330181275,4.61076870487183,5.23599773308624e-06,2.16373228867531e-05,3.6589865849713,"AC007191.1","Not significant","Other"
-1.3001493651792,2.64889796701475,-4.61063940096273,5.23910823591638e-06,2.16443395791175e-05,3.34663894089571,"WIPF3","Down","Other"
-0.395250477929159,6.85801775295941,-4.60912134282502,5.27575928267486e-06,2.17898812637269e-05,3.0721203984333,"SKP1","Not significant","Other"
1.8875917937841,1.34090030880666,4.60871062851168,5.28571756973245e-06,2.18251280843466e-05,3.65548287430604,"AC136475.3","Up","Other"
-0.709098584171062,5.13795389994154,-4.60828750346156,5.29599565360875e-06,2.18616760237734e-05,3.10219921635633,"AGFG2","Not significant","Other"
0.469187463848464,5.78987448526891,4.60768492531608,5.31066595852058e-06,2.19163303211448e-05,3.12849567658788,"PIK3CB","Not significant","Other"
0.387609854695707,7.27999425342554,4.60756110682215,5.31368526187939e-06,2.19228861787232e-05,3.06488363213785,"RBM39","Not significant","Other"
0.701637215675881,3.30186410992082,4.6069744444984,5.32801340261047e-06,2.1976083275424e-05,3.45865159418447,"SLC7A6","Not significant","Other"
-1.50656203843598,0.98294803349816,-4.60543343545207,5.36582669605642e-06,2.21260932356492e-05,3.49438234581657,"SCG2","Down","Other"
-0.442593102348605,5.02276477215099,-4.60420326327328,5.39619757533099e-06,2.22453417935961e-05,3.11024745348756,"CAMTA1","Not significant","Other"
1.01965058767563,3.06168138922339,4.6034409385021,5.41510088523182e-06,2.2317264890911e-05,3.49213696872072,"GTF2IP13","Up","Other"
0.624298231828003,6.98217342208191,4.60266814005103,5.43432882763515e-06,2.23904868582558e-05,3.0484703970616,"SIPA1L3","Not significant","Other"
-1.85246645554821,1.25078668431933,-4.60219197338719,5.44620893118925e-06,2.24334030786594e-05,3.43530111514949,"SEMA3E","Down","Other"
0.663590271863314,6.45554529780602,4.60061786310437,5.48565994602419e-06,2.25898326667371e-05,3.05894415257671,"SHMT2","Not significant","Other"
0.687420380469386,5.70600368662278,4.59982232642632,5.50570229479237e-06,2.26658289562596e-05,3.11826680132065,"SNRPF","Not significant","Other"
0.629807904337242,5.82501621210372,4.59976801678649,5.50707310605982e-06,2.26658289562596e-05,3.10132258855133,"IQCE","Not significant","Other"
-0.438617371840623,2.75190274152184,-4.59928476126035,5.51928524073432e-06,2.27079047545939e-05,3.37823962024306,"KCTD21","Not significant","Other"
0.523547948059798,6.24393747457673,4.59924622942852,5.52026008032776e-06,2.27079047545939e-05,3.06171582555116,"LPGAT1","Not significant","Other"
-1.03286042303085,3.25560702749117,-4.59870248567539,5.53403422069231e-06,2.2758455814189e-05,3.24768514779061,"ZNF518B","Down","Other"
0.462230687382913,7.17432730632523,4.59854126406453,5.53812463456285e-06,2.27691665616868e-05,3.02579845254096,"DNAJA1","Not significant","Other"
0.417550451664213,5.9214243139436,4.59752360161614,5.56401122491752e-06,2.28694592273099e-05,3.07002130977582,"SBNO1","Not significant","Other"
-0.597633194930072,5.86379072957501,-4.59729915597686,5.56973613932859e-06,2.28868508616069e-05,3.0246786704183,"VEGFB","Not significant","Other"
0.388171554008607,6.28609430157139,4.59617950406365,5.59837960834292e-06,2.29983835760425e-05,3.03764349577806,"USP24","Not significant","Other"
0.439297955810071,5.97547153770306,4.59604451095626,5.60184260838381e-06,2.3006441781899e-05,3.05938625245411,"RCN2","Not significant","Other"
1.97823529399565,0.908365381673511,4.59588954444726,5.60582052586027e-06,2.30166098386273e-05,3.61022123028502,"HES2","Up","Other"
1.46889086209892,3.57461371006515,4.59515121310708,5.62481042977758e-06,2.30883927713587e-05,3.44114361293351,"LILRB4","Up","Other"
-0.478591191820044,5.07681772112451,-4.59400079710743,5.65452234958951e-06,2.32041365727799e-05,3.05875212582988,"SERTAD2","Not significant","Other"
0.720271118155475,3.23184188917429,4.59208998270092,5.70420655720693e-06,2.34017555759255e-05,3.39756229223264,"E2F5","Not significant","Other"
0.448030240962281,6.34273539467051,4.59174405832899,5.71324584716945e-06,2.34325658769212e-05,3.01834969394764,"STAT2","Not significant","Other"
-1.4200885510703,3.82706129340422,-4.59104116858473,5.73165533100862e-06,2.35017807431215e-05,3.11071575408156,"CPXM2","Down","Other"
-0.902569173950876,4.31222166301695,-4.59066164538805,5.74161914701915e-06,2.35363376644661e-05,3.07726335595345,"PTGER4","Not significant","Other"
0.421492990527129,9.28572007184658,4.59055906073046,5.74431520882692e-06,2.35410917210096e-05,3.03917093655971,"HSPA5","Not significant","Other"
1.02722379429105,5.66758782442446,4.59046081346922,5.74689841780725e-06,2.35453808706044e-05,3.10677419953011,"HCP5","Up","Other"
-0.609641710373073,0.275468086980971,-4.59032075899769,5.75058278989206e-06,2.35541780511938e-05,3.53316372110037,"CCNT2-AS1","Not significant","Other"
0.688235774180272,5.99659594873749,4.59001554253871,5.75861989015482e-06,2.35807943818392e-05,3.04550130502866,"PRXL2B","Not significant","Other"
0.960727635948007,2.40779554795061,4.58986844639331,5.76249714469979e-06,2.35903670179628e-05,3.47953212229091,"RPS6KL1","Not significant","Other"
2.08682820810018,4.45554465356404,4.5895134774113,5.77186397220087e-06,2.36224016148595e-05,3.36588622141705,"TMPRSS3","Up","Other"
-1.30616679583263,4.11233945498815,-4.58881651351604,5.79029782755518e-06,2.36915176533052e-05,3.07244127801214,"SSC5D","Down","Other"
-0.402163568251959,7.26721160934116,-4.58737523825118,5.82859733120208e-06,2.38400747338749e-05,2.98367396698656,"FLII","Not significant","Other"
0.870320642268113,5.67414786197295,4.58733322442601,5.82971742007631e-06,2.38400747338749e-05,3.07401061199642,"WWC1","Not significant","Other"
0.483849588858851,2.60382866180063,4.58600184665234,5.86531921440695e-06,2.39792652941189e-05,3.41394102372627,"C12orf73","Not significant","Other"
0.599240136300138,3.73880331007689,4.58586120967907,5.86909209534519e-06,2.39822429095545e-05,3.30328781341645,"HSPA14","Not significant","Other"
0.832027609661915,1.79797752379192,4.5858580172433,5.86917776615737e-06,2.39822429095545e-05,3.49388156700655,"AC009533.1","Not significant","Other"
0.626800426797244,4.42633710617594,4.58555368528616,5.87735020170224e-06,2.400923410842e-05,3.21337349642782,"NUDT15","Not significant","Other"
0.495427419841525,5.76286654928605,4.58425302023908,5.91240117112667e-06,2.41457180566835e-05,3.02782728384407,"SLBP","Not significant","Other"
1.2292148572777,4.97817707644245,4.58419710808834,5.91391241054189e-06,2.41457180566835e-05,3.19248734195742,"GRHL2","Up","Other"
-0.651795367584318,5.37169244611355,-4.58403221803099,5.91837135435657e-06,2.41574864844981e-05,2.98576196240537,"ADCY9","Not significant","Other"
1.00082151884996,0.701060065023877,4.58381099387768,5.92435875168e-06,2.41754857928076e-05,3.54617687190664,"NME2P1","Up","Other"
-0.608384921805726,1.8076215294979,-4.5832623711901,5.93923224800735e-06,2.42297272993122e-05,3.39509145260046,"PRRT3","Not significant","Other"
-0.473817013255162,7.61182681292901,-4.58297667083694,5.9469919506996e-06,2.42529585410895e-05,2.97458037706837,"ERGIC1","Not significant","Other"
-0.380304696526394,5.15391078868854,-4.58293618692247,5.94809229246325e-06,2.42529585410895e-05,3.00817145603983,"VPS37C","Not significant","Other"
1.87193348583723,0.879389053713417,4.58234065046047,5.96430141874267e-06,2.4312580643627e-05,3.55136326392287,"BBOX1-AS1","Up","Other"
-1.23052742227278,2.23987556596682,-4.58057008213591,6.01274308529132e-06,2.45023306720662e-05,3.29274440130237,"INMT","Down","Other"
0.657758314224028,5.09496287629674,4.58052255714011,6.01404853211779e-06,2.45023306720662e-05,3.09986474886016,"SLC25A13","Not significant","Other"
-0.451213588862172,3.1360329869108,-4.57985232221518,6.0324879790784e-06,2.45709232598135e-05,3.24430696412172,"CBY1","Not significant","Other"
0.782601548577398,1.70816558761131,4.579527003765,6.04145767031855e-06,2.46009183848767e-05,3.47056026337768,"LENG8-AS1","Not significant","Other"
-0.689061264261934,4.83061745179565,-4.57936478051497,6.04593527891416e-06,2.46126105947932e-05,3.00400332814803,"HDAC4","Not significant","Other"
1.43358144025582,4.77406630224517,4.57876716400986,6.06245791084651e-06,2.46733180791238e-05,3.2271707589288,"GGH","Up","Other"
0.68969000879141,2.99420688559232,4.5780884912489,6.08127412442968e-06,2.47433253873171e-05,3.36064653594419,"MRM1","Not significant","Other"
0.39964710569001,4.21949021285845,4.57774865222472,6.0907172235425e-06,2.47751685734913e-05,3.18479224705761,"POGLUT1","Not significant","Other"
0.394876877187768,4.27836056966361,4.57547442042007,6.15427457492519e-06,2.50270566113531e-05,3.16402373524415,"GATC","Not significant","Other"
-0.852351206203708,2.97227312577891,-4.57540630211665,6.15618804678377e-06,2.50281956595563e-05,3.20422375776659,"SEMA3G","Not significant","Other"
-0.480016679880881,5.79565351186151,-4.57518810875327,6.16232103623539e-06,2.50464841480729e-05,2.93284949872439,"CAMK2D","Not significant","Other"
-0.522355541242422,6.43258268383829,-4.57485197214178,6.17178066107077e-06,2.50782803154568e-05,2.92041127062359,"MAGED2","Not significant","Other"
0.862627050064366,1.21753694461365,4.573384256832,6.21324899517804e-06,2.52400886408041e-05,3.47557955391812,"AC132812.1","Not significant","Other"
-0.772029165413496,6.08862452805358,-4.57294967191746,6.22557885310244e-06,2.52834733013752e-05,2.91263878994176,"ERRFI1","Not significant","Other"
-0.442474413600443,4.22221854130213,-4.57181953314004,6.25775274088578e-06,2.54074046763627e-05,3.05551139868238,"SLC25A16","Not significant","Other"
-1.09993096482035,0.412256373545551,-4.57126374157808,6.27363405284581e-06,2.54651376402004e-05,3.41374534389828,"PRKAG2-AS1","Down","Other"
0.399716075735967,5.06014117998392,4.56941045067856,6.32687050969866e-06,2.56744271239705e-05,3.03264618365879,"NIT2","Not significant","Other"
0.304355070173854,7.09941022709494,4.56819612772646,6.36198726658687e-06,2.58083828639673e-05,2.89269982251248,"PAK2","Not significant","Other"
-0.501313220448411,4.74201961379621,-4.56815260378048,6.36324939372633e-06,2.58083828639673e-05,2.9730262468049,"COPS9","Not significant","Other"
-1.54474213110515,0.204465065011771,-4.5653425102339,6.44524848009472e-06,2.61340414026174e-05,3.38005860430971,"SYN2","Down","Other"
-0.736866982893188,2.62345688739673,-4.56493933636298,6.45709605785678e-06,2.61751542049046e-05,3.2141405639332,"TRIM16L","Not significant","Other"
-0.999191502890095,1.08511235866761,-4.56349390285973,6.49974330921898e-06,2.63410649899927e-05,3.3447023297424,"EVC2","Not significant","Other"
